timestamp,asset_id,zone_id,asset_type,capacity_kw,actual_generation_mw,expected_generation_mw,residual_mw,norm_residual,perf_ratio,anomaly_score,anomaly_status,anomaly_persistence,sudden_score,deg_score,iso_score
2026-01-01 22:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0007008936902409535,NORMAL,0.0,0.0,9.274891951175382e-05,0.0033189706121812598
2026-01-01 22:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0008942602378012352,NORMAL,0.0,0.0,0.0002737038723788993,0.003923893444248377
2026-01-01 22:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-01 23:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-01 23:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.001989567552677965,NORMAL,0.0,0.0,0.000360966139209299,0.009225905484971226
2026-01-01 23:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0008788616561810649,NORMAL,0.0,0.0,0.00023520741832847353,0.003923893444248377
2026-01-01 23:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0007031264374708292,NORMAL,0.0,0.0,9.833078758644294e-05,0.0033189706121812598
2026-01-02 00:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 00:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 00:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 00:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 01:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 01:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 01:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 01:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 02:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 02:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 02:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 02:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 03:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 03:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 03:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 03:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 04:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 04:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 04:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 04:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 05:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 05:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 05:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 05:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 06:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 06:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 06:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 06:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 07:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,0.0,0.0,0.0,0.0,1.0,0.0,NORMAL,0.0,0.0,-0.0,0.0
2026-01-02 07:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,10559.908943639684,10448.24301668114,111.66592695854524,0.0007149775850619807,1.010687531557245,0.016812283961151957,NORMAL,0.0,0.0,-0.0,0.08406141980575978
2026-01-02 07:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,21701.663694627863,21935.40052169164,-233.73682706377804,-0.0014965764106015082,0.9893443100419963,0.025536589092537414,NORMAL,0.0,0.0033506416137340056,-0.0,0.12098166223521906
2026-01-02 07:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,33752.953307591684,33600.52601425221,152.427293339475,0.0009759655524092894,1.0045364555684284,0.00870789181371503,NORMAL,0.0,0.0,0.00010855539243604531,0.04332234828370306
2026-01-02 08:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,45239.45479138977,44406.2119584184,833.242832971373,0.005335109506673789,1.0187641052056324,0.03343799447047837,NORMAL,0.0,0.0,-0.0,0.16718997235239183
2026-01-02 08:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,54381.2639678801,55284.64416106312,-903.380193183024,-0.0057841868733566875,0.9836594734959102,0.05108414051363916,NORMAL,0.0,0.01433311186348515,-0.0,0.2267544788412255
2026-01-02 08:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,66181.54603479372,66192.46584539115,-10.919810597435571,-6.99176554831012e-05,0.9998350294031508,0.0009534735180966152,NORMAL,0.0,0.0,3.5376477751824275e-05,0.0046966146349794275
2026-01-02 08:45:00,SOLAR_01,ZONE_A,solar,156181.01782710437,74305.9782462442,73432.35057074412,873.6276755000727,0.005593686657025098,1.0118970408642771,0.029339997188516077,NORMAL,0.0,0.0,4.508726323558833e-05,0.1466098114161092
2026-01-02 09:00:00,SOLAR_01,ZONE_A,solar,156181.01782710437,84378.5549743848,85650.04751377249,-1271.492539387691,-0.008141146453503457,0.9851547946989377,0.05826554730575219,NORMAL,0.0,0.018819638724436462,-0.0,0.253688459079888
2026-01-02 09:15:00,SOLAR_01,ZONE_A,solar,156181.01782710437,94754.6454267284,93705.72084758776,1048.924579140643,0.006716082362210139,1.0111938158060458,0.03139288197410774,NORMAL,0.0,0.0,0.00039890112385758267,0.15616660762282356
2026-01-02 09:30:00,SOLAR_01,ZONE_A,solar,156181.01782710437,102153.61443114976,101818.95401889378,334.6604122559802,0.002142772642360778,1.003286818407051,0.011248485014301972,NORMAL,0.0,0.0,-0.0,0.05624242507150985
